text,true_label,predicted_label
we have human beings killed b c of their sexual orientation refugees suffering amp trump yet is worried about chickens,0,1
i ve been trying to get male family members on board they can t quit being fanboys whitegenocide cuckssuck,0,1
wakeuppeopl3 duck motherfucker misinformation conspiracy motivation,0,1
there is no difference between your ignorance and you re dumb theron,0,1
i am saddened that no one has thought to groom her for the position before asking her opinion on such an issue,0,1
terrible war in our world ideology vs humanity equals liveslost problem throughout our world banassaultweapons,0,1
and yet the dems have no issue with aboion cloaking it in the lie of choice babiesmatter,0,1
spoilers i am heabroken that turned on mitb womenswrestling,0,1
i c sociopaths low iq satanic everything that is an abomination2 god will b the norm as well as committing a1 felonies,0,1
more people care about shark week than black history month trevor sharkweek2016 june26,0,1
so all these little pundits running around 5 moves behind he is the new media,0,1
oh noes youtube is persecuting and censoring jim now its a conservapocalypse,0,1
looks like prayforoakland tag is full f libtard bot comments i trolled awhile same repetitive word4word complete chicago,0,1
has fooled a lot of young ppl who haven t researched her felonious acts her blatant disregard for 4 americans lives,0,1
this is the main reason twitter sucks people hide behind their handle and think they can say whatever they want weak,0,1
pathetic service no signal since 1 week amp no engineer has turned up yet to chk wt is the problm aftr sevral complaints,0,1
please note this story is fake read the comments africans are lazy good at sex theft hillarydesperation,0,1
in finland we call this situation as vittusaatanaperkele fail fuckmylife,0,1
incredible content beforesex,1,0
use light box to tackle the disorders in uk paulfiona read more,0,1
saw an email today that said phd defense is coming up soon,0,1
busty and sexy women naked hardcore anthems,0,1
america pay attention story true,0,1
i thought she had 72 assistants gladshesgone nohope,1,0
the man raghuramrajan who led the one eyed king in land of blind does not seek second term,0,1
internalized homophobia is real why was this an option at all sick,0,1
sir u r commiting a blunder india deserves this man forced banks to reveal their actual position guv,0,1
you are such a hoe and don t care,0,1
justice has been served bosmatrial,0,1
what a day nutella shit girls instapic,0,1
i can t believe any american would vote for her so many scandals,0,1
mainstream american news at its finest they only tell u what they want u to know they only show u what they wan,0,1
no1 has 2 agree wit wat we do if we gave a fuck we wouldn t have got in the biz do u have nothing better 2 do,0,1
don t be sorry be better godofwar e32016,0,1
trying to have a conversation with a gamer results in exposing his inner fanboy when more people agree with me,0,1
total asssss worst mistake ever lord help us all ass pos,1,0
i will never understand why girls post drama and fight over twitter you make such a big fool of yourself,0,1
healthy and independent women only can take the state forward upcm womenempowerment,0,1
makes you ask yourself who am i then am i anybody until god oh thank you god,1,0
no way,0,1
coming from and powerhungrytraitors the hereticfoundation,1,0
there must be a clause in his baylor contract for personal conduct or lack of institutional control as the hc,0,1
america do you trust in god or trust in gun it looks as if you are not for guncontrolnow you trust in gun amp dismiss god s protection,0,1
finally figured it out donaldtrump is the new lbj but you know racist and without the skill and brains gt ht,0,1
watch mob of islamist attack a radiohead fan 4 drinking beer in turkey ramadan,0,1
next book to read thefateoften iamnumberfourseries pittacuslore mamayakasakin,0,1
hello why not vote,0,1
free creampie sex movies dragon porn,0,1
i bet thats what the left is feeding them i think he actually believed what,0,1
last retro christmasadve for you this year and whilst i do love a good bit of tupperwear i do not want,1,0
tech 10 symptoms of having a paner obsessed with bitcoin infographic,0,1
a very sad year ripantonyelchin rip antonyelchin whatayear,0,1
wakeuppeopl3 what if the nsa motivation,0,1
elections2016 bullshit this is what happens when you don t bother to factcheck losers yourealldoomed,0,1
i will not delete those tweets they re tweets i stand by those tweets i ve been attacked for 21yrs i m,0,1
they are the silent majority amp it s frightening amp beyond pray for orlando,0,1
oh yeah it s literally wverything when acknowledges your tweets i feel impoant bingebook,0,1
have seen the next big thing in sales sales science,0,1
lock the gate pamgelleheracist mmiw mmiwg,1,0
passenger hits brooklyn bus driver with bottle after argument jobs jobsearch news an irate passen,0,1
aud usd failures apparent at key resistance 200 dma next stop blog silver gold forex,0,1
kejriwal must accept role in making of udtapunjab conspiracy to defame punjab,0,1
guys maybe he s famous but the most impoant thing is is human this is ridiculous sorrybradley,0,1
what if you didn t come straight home after work amp no one in your house noticed notalonebutlonely whatdoidonow,0,1
knossos amp akrotiri not included because they aren t unesco world heritage sites,0,1
gays killed en masse by islamic murderer but this twink blames for calling out the culprit,0,1
michaeljace actor on theshield committed a horrific act may god help his family what a terrible legacy,0,1
bihday mr donald trump and may you have many more,0,1
i think some of the bernie folks instinctively understand she is corrupt as hell but damn too many don t seem to care,0,1
drunk at the cbs lions club yyt nfld,0,1
i don t want no fuck ass relationship,0,1
smoking a black in an eno,0,1
bigot brigade still pumping klanservative racebait,0,1
trump heard some great things are happening with the roccityroyals he sent me this hat,0,1
newmetro angry mama microwave cleaner ilovesavingsca amazon mama,0,1
if i kept getting interrupted amp talked over by commercials it d piss me off livestream dontwanttomissanyoftheshow,0,1
closeencounters of the fatkind fatkid dese sick tired maybemono,0,1
what an awful mean world we live in scaredfohefuture,0,1
more pro bernie egg people with zero followers so this is what the end of the revolution looks like,0,1
i have never seen anything so utterly pathetic as a sorry for herself houdini doc who s back from having her teeth cleaned at the vet,0,1
wow ranveer is getting the award,0,1
i don t think i ll ever come to terms with the state of our current world nothing adds up confused and,0,1
bcoz not all of white is clean me hijabmodern hijab hijabfashion smile love like,0,1
people that refer to a major nominee of a pay shillary make me sick regardless of opinion of her have basic human respect jesus,0,1
energetic asian lady very to get pounded hard,0,1
time to sta job hunting again today was the last straw unjust beyondmad favoismatitsfinest,0,1
how come the atheletes don t put their hands over their heas during the nationalanthem i was raised too where is the respect,0,1
makes a very good point,0,1
most dangerous and deceptive speech ever knows nothing about immigration policies scary neverump,0,1
someone tried to hack my facebook and it sent me a email saying they blocked the attempt,0,1
yes except now it s happening on both sides everyone has lost it no one is listening to anyone any,0,1
meet the wilmington peacekeepers they walk in beauty cnv week of actions peace povey climate,1,0
i hate rere,0,1
clusterfuck when will address systemic mass murder in arab states s,0,1
why do you keep posting aicles from breitba are they the only ones saying positive things about you pathetic,0,1
a politician under investigation by the fbi is the presumptive democratic nominee faileddemocracy feelthebern,0,1
while can use phrases like sandniggers is acceptable 2 ya hm u is,1,0
cases should not be treated lightly the judge would ve given this so called man a longer sentence if he cared,0,1
trump and clinton are leading its up to the americans to choose the lesser evil na mds si bernie sanders,0,1
jobs chief angry over stolen lands nii adjetey obuor buor ii the gbee owomli mantse,0,1
who else is for the oakland county fair,0,1
dental testimonials from our lichfield clients,0,1
dementeddonny suppoers are and not real bright,0,1
quack quack quack fuack quack quack duck quack animal,0,1
oh no please kindly do not pressurize nations to eat of the forbidden fruits n be banished frm god s grace,0,1
she has an identity disorder from social rejection like many libs,0,1
that and you are old and washed up,0,1
omg that s i thought our police services were aces w victimblaming,0,1
innocent but 80snostalgia i d love a gollybar said every irish kid ever,1,0
my political status will never be radical i respect the diplomatic process but this yorkshire lass jocox so,0,1
seriously slow it down 2016 save some suckiness for future years geez ripanton starek geek nerd news,0,1
aap congress hell bent on vitiating communal harmony in punjab bjp leaders,0,1
bhanuj kappal on the truth about punjab a consumptive drug problem farmer distress and the cbfc udtapunjab,0,1
who sounds like the idiot throwing a temper tantrum like that are you under 12 lastword,0,1
diabetes cancer pneumonia kidney disease hea disease what the heck is keeping this poor man alive,0,1
this is sooooo or may be just funny,1,0
pussy free pics nude mature,0,1
there is big amount of generalization happening on fb due to this attack people don t want tolerance people want tonbe right,0,1
when will we be able to sta making up the audience,0,1
real talk ion see how a girl can fuck a nigga who nowhere near deserved it and claim you won t fuck a nigga dat actually deserve it lol,0,1
russian default position when faced with accusations of doping violence in marseille barrel bombs on hospitals in syria is to lie,0,1
again with the dwarf thumb,0,1
decades later sickness among airmen after a hydrogen bomb accident the new york times comeonusa,0,1
the list is created by a bureaucrat without due process you really don t under the us constitution,0,1
bihday greg t,0,1
erin swallows busty,0,1
for the history to come happy for clinton,0,1
another example of religiouspsychosis it s an epidemic of brutality amp ignorance,0,1
we the people are failing our fellow citizens,0,1
irony is when a woman who wears make up says you not a real man,0,1
sure is the picture of this election,0,1
huge black dicks porn pussy,0,1
just pre ordered this it sounds a really great book,1,0
you know you ve been going to the longest when you sta looking at the 2016 staff pics,0,1
fronting ass boy lmao,0,1
raghuramrajan the nations needs u regret now why we had a govt with a majority but takes decisions that so not represent the majority,0,1
waow this is the biggest it business deal of the decade,0,1
rahul forcibly asking punjabis to admit they are drugaddicts,0,1
liveme lgbt transguy youtuber brennank s onairnow,0,1
sick verbal irony of the left equaling homophobe amp islamophobe protecting both the viper amp the mouse as the viper eats the mouse,0,1
it is sad that the police are even more brainwashed than the rest truth wakeupamerica,0,1
throwback x chinatown x vacation smile berlin bln blond white black brown,0,1
hardcore girls videos birday sex xxx,0,1
everybody hates the white crayon,0,1
stephen colbe contributes nothing to society hoping he moves to canada when trump wins loser ovehehill maga,0,1
hell no only has that right to fire and hire,0,1
it just fn i can t believe this and they justify it w abt pay 1st what happened to country 1st,0,1
girlsinsteam tech media agentsofshield the paley,0,1
huntsvilleisd announces summer school will continue censors questions about whether it s mandatory staar,0,1
sex stories women s nudes,0,1
ben is literally one of the most fake human beings i have ever encountered can ttrusthim donttrusthim beware,0,1
amp the media constantly repeating him has ushered in an unfounate acceptance of insults as political rhetoric,0,1
theresistance resist we must stand together with all of our brothers and sisters,1,0
to all of those who answer replies to my youtube comments you do not i repeat you do not know me when i m angry goodluck,1,0
presently there many who asking c to attack the ldf again how,0,1
new lets play video post by eric qualls letsplayeng,0,1
bravo banningofpostpress means nothing just as donald is nothing,0,1
we ve had some of that round here but you and i value democracy hence our voting choice they don t,0,1
no worries the taxpayers have this covered,0,1
live now webcammodel colombia teen latina shemale webcam ladyboy transexual,0,1
watching last nights rhoc amp i can so relate to what is saying about ward huge ego making others feel insecure etc,0,1
urges eci to convene all pay meeting on udtapunjab issue,0,1
first female mp to be murdered in britain and my timeline is full of arguments about whether it was brexit motivated or not ripjocox,0,1
i don t know where you re going but do you have a room for one more troubled soul a drawing blackandwhite,0,1
just what such a victim needs at this point what a joke spaciba,0,1
yes he is but sadly he s just 1 of many amp even worse is the fact the higher ups that should be level headed are just as bad,0,1
expand the pic empty the tide turned wth the mexican judge believe me,0,1
when i feel recognizing expressing amp managing anger printable activity color and b amp w ver,0,1
proof blocked me astounding ludicrous and pathetic to think i respected them jokeonme smh,0,1
we didn t know then of course that this would be don s high point,0,1
a n g r y msqrd beard bearded bear black white shoulders man guy boy brown,0,1
racist assholes ban one of the sweetest and kindest breed of dogs when will humans be blamed for pits stigma,0,1
i just saw a horrible example of a so called million woman makeup amp heels amp weave don t cover up an ugly personality,0,1
people like you have nothing to contribute and get a kick from being contrary guncontrol is needed,0,1
why please explain to us why we re bad,1,0
damon forum listas ohodontics oos friends fun dentist westin santa fe,0,1
stfu bitch if u have anything against me or wanna talk shit about me then come to my fucking face bro bitch,0,1
so proud of our congressional co chairs womeninpolitics congress,0,1
such a talented woman neverends prayers,0,1
warns rahulgandhi not to play politics on udtapunjab,0,1
i m really about how impoant a has become in the past 2 years,0,1
aap congress hell bent on vitiating communal harmony in punjab bjp leaders,0,1
yay more domestic terrorism,0,1
jesus it s some going owner in tralee buying cases amp cases of beer in tralee somescam 10vouchers,0,1
i ve heard in presidential debates about isis vladimir putin and the lgbt rights but none will address the injustices towards blacks,0,1
europe proves that diversity amp multiculturalism bring violence rape amp ruin to our white western countries,0,1
god should hv mercy on us as a country nigeria news god will cry 4 ur mercy,0,1
aud usd watching consumer inflation expectations fxstreet blog silver gold forex,0,1
looks like canadians cared more abt americans slaughtering theirown,0,1
so the can remove saudi arabia from a blacklist of those who have caused harm to children because they threatened to pull funding,0,1
waiting for first media comment to downplay impoance of orlando shooting because hey lgbt poc so obvs not impoant,0,1
pakistan i am that cyber crime bill has not passed yet and i can share it in respect of nawazsharif,0,1
yes yes yes ihavenofriends someonecomewithme,0,1
ur anti wenger agenda has blurred ur sense of rationality u turn every scenario to suit ur anti wenger agenda,0,1
i d rather nominate at a racist than a liberal paul ryan basically uniteblue,0,1
real mexican porn hardcore anthems,0,1
seeks probe into udtapunjab leak points finger at amarinder aap,0,1
ima female an ion even understand females,0,1
childless woman demands maternity leave via seems like a headline from the onion but it s not,0,1
seriously lede come on you can do better,1,0
seriously lede come on you can do better,1,0
gee sethmeyers u own the washington post thought talk shows were neutral,0,1
now playing pharrellwilliams on jeffroradio dl app amp listen,0,1
cat kitty fash sydney,0,1
what is funny is that most of the world thinks gays are one happy group looking for equality so much fighting behind the scenes smdh,0,1
re read my tweet oh yea good one has become reality,0,1
trump if elected i ll ban immigration from areas with terrorism ties i guess only people from antaica will be permitted,0,1
end times i m staing to wonder if god has totally turned his back on america this is sickening,0,1
just listened to obama speech re orlando killings he completely politicized the event instead of addressing the tragedy itself,0,1
the reactions are the surest sign that the terrorists have won and that americans are ready to fight each other first,0,1
more texas entitlement proof can t see how anyone wants to be a pa of the culture they have in austin ut,0,1
you re too interested in being right and uninterested in determining truth lack of maturity amp intelligence,0,1
i agree oprah shows suppo for hillary even tho she is corrupt amp does business with middle east for,0,1
let s face it i won,0,1
another example of religiouspsychosis,0,1
cia ncs sockpuppetarmy hbgary troll snowden amp their sop is logical fallacies not saying is or,0,1
stop can t handle their drink or the heat along with bad manners and racism in a volatile city,0,1
i still can t get over donald trump s very poor sentence structure skills injustoutbook uneducated,0,1
everyone in india know that bjp politicians are involved in drug trade in punjab udtapunjabgiabadal udtapunjabcensored,0,1
haha i get it,1,0
they don t follow orders we know more about their candidate than they do,0,1
haha better that than taking dangerous guns away from terrorists,0,1
has gone through many troubles with censorship they have faced many cuts so it equalises to udtapunjab as well,0,1
confirmed islamism worse than aids,0,1
the left is skilled in the dark as of self rejection and psychosis,0,1
flagging because you might be police,0,1
black12iwhiteboy na porn nude xxx nasty young horny slut hot shy sexy naughty kinky we,0,1
so it is a sofa full of scared people with a need to shout about what we should fear outnumbered,0,1
pussy flavor fla porn,0,1
maybe it s time for conservatives amp working class americans to really take a stand,0,1
clueless top nyc cop william bratton promises 2 lead the nation in small marijuana arrests gt,0,1
corporate warmongers remain laugh at the pigs going insane brexit is coming voteleave,0,1
socializing bull up you will dominate your bull and you will direct it whatever you want it to do when,0,1
healthy and independent women only can take the state forward upcm yadavakhilesh womenempowerment,0,1
an act of hate stas a wildfire of more hate instead of coming together we just hate each other for having different political views,0,1
after talking to my gf it just confirmed to me your comments about mcguire were a joke poorjournalism yournobody joke,0,1
yep says he is a racist but still wants all to suppo him shows who the are in 2016 imwithher,0,1
absolutely disgraceful this makes me so fucking angry they are scum and they make me feel ashamed to be english,0,1
lmfao deadass,0,1
he hates himself and thinks everyone else is the same,0,1
what about mexican fans nobody care about us,0,1
brilliant apparently it s in his hunt s hands he could use section 7a to override health amp social care act stopping it,0,1
i m so sorry that in this day and age people can hate so much to kill just because of their sexuality religion or colour,0,1
edinburgh fringe programme is officially unveiled edfringe2016 bbcnews,0,1
nude female movies rachel bilson nude fake,0,1
has anyone heard from the berkowitz s,0,1
anyone who suppos clinton on a feminist basis only cares about white centered feminism and that s disturbing and disgustin,0,1
we think greg is with his order don t you pls keep voting for,0,1
fouh place race across the west 900 mile nonstop bicycle race follow me on facebook,0,1
are you going to let a girl beat you tiny hands neverump gop loser,0,1
i ve seen too,0,1
nzd usd post rbnz rally almost reversed 0 7000 closer blog silver gold forex,0,1
went to mcdonalds this morning amp a staff came by amp asked me if i m a blogger i said yes he said he saw my tweets amp i m everywhere,0,1
america first before all others we should be ashamed of our selves,0,1
i cannot wait for donald to let all of the nation down with his fairytales speeches,0,1
the world has become a place where people need to complain and generate faux outrage to feel impoant,0,1
meanwhile google violates free speech at will,0,1
what a huge crowd for trump,0,1
indianapolis colts black cheerleader hugs boy who used slur so much class,1,0
salmahayek sex is not the main element of a marriage fashion style beauty,0,1
what a cowardly president we have in anerica orlandoshooting,0,1
always be seniti,0,1
not surprised you didn t understand speech and i m sure your suppoers didn t either notsosma weak,0,1
having an absolute blast in berlin no one word to describe this city travel grow,0,1
just words fake words in this case gather around her false light children and you will die,0,1
freakyfriday angry milf milf milf,0,1
bad news for journalism when my monthly neighborhood newsletter is down to 4 pages and 2 is ads,0,1
another closet trump suppoer who won t admit it publicly and makes excuses why they follow me,0,1
they are so jealous they would rather we end up under the thumb of a fascist rather than watch a woman win,0,1
asians pussy pics hardcore events,0,1
stalk me watch me i m just a peon poor disabled kill me this usa is not the usa i used 2b proud of amp the universe doesn t care,0,1
yeah she ll be elected right after jill stein a million words to describe urself and you choose gamer,0,1
i repeat again you do you ill be me saidthisbefore,0,1
ripantonyelchin and 2016 takes another one from us,0,1
sexy as fuck directioner niall nialhoranfacts niallerwins hot justindrewbieber justindb believetou,0,1
it was in 2008,0,1
so do we terrible attack hu prayers,0,1
can you say big brother orwellianprophecy,0,1
read and vote for my sho story wattys2016 wattpad dark girl death friends love,0,1
we live amongst people who prefer honey coated lies to the bitter truth,0,1
you were must created in russia this morning get back to me when you have been blocked by the gope deleteyouraccount,0,1
green has been warned he chronically does this he should be suspended for the series but business is more impoant,0,1
now imagine waiting for beer and cheeseburgers for 8 years that is what republicans feel like trumpismorelikedoritosthoughprobaby,0,1
free jesuismilo,0,1
couple having sex sex with his own sister,0,1
postitnotechronicles that s what they want to complain about reaching lies jiz,0,1
suppoing trump makes conservatives act like liberals,0,1
wait for it guys,0,1
trump suppoers are interesting though disabled dementeddonny has fooled idiots that s okay yet,0,1
hardcore sets free video of black virgin girl only,0,1
cuz of election fraud and voter suppression congratulations thanks for the reminder that the muppets was canceled btw,0,1
ha ha it s pathetic remain just don t get it do they brits don t like to be bullied or blackmailed,0,1
mate try addressing my argument rather than trolling me staups rude,0,1
sex amp the city paint good morning a sexandthecity,0,1
couple having sex bigboobsbeachgirls,0,1
sex blonde teen ebony orgy,0,1
so trump s campaign manager tweeted out a fake poll about how trump has soooo many aa suppoers dumpsterfire,0,1
sadly this so so so true disgusting trump2016,0,1
really sad that people are whistling during the hymn of russia euro2016 engrus befair,0,1
anyone else notice most of the suppoers are pageant girls with years to internalize a female oppressive system,0,1
wow is there no end to heritage vandalism in dunstable thought this was a listed building,0,1
officially one and a half more years here australia colombia,0,1
our global media platform would very much like to suppo you roku tv mainstreammedia won t,0,1
will follow up with something equally clever like your emails and the masses will cheer,0,1
the problem with good people is they put up with too much bullshit i m here to give liberalism some claws liberal progressive,0,1
agreed he s a lying asshat say it own it lyingdonnie,0,1
i have this and i ve never worn it smh,0,1
with the whole world watching this is who they see as the head of the republican pay a child who calls people names,0,1
any reaction to a volatile situation without thought will only make me punch you stupiditysucks quietpeoplearealwaysthoughtweak,0,1
i haven t revised at all,0,1
look up popeyevillage malta igers girl instamood woman popey village malta,0,1
you tell versions of lies with your hatred and vile attacks upon black men and women theron,0,1
you don t think that the very fact there is a pride rally in tel aviv is remotely significant in why that might be,0,1
agree just take bin but common sense they know who are persistent and those where it s a one off council tax tut,0,1
zadiq khan should be sacked over this it s insulting to us british,0,1
america has become a reactive society when pressured we do whatever stand up and be your own person and not be pressured,0,1
womenareamazing we think so induoevents superwomen follow dowhatyoulove,0,1
the scars left by us waime camps mt,1,0
when humans unite in love amp respect terrorism tyranny is defeated but we re too busy loving objects and using each other,0,1
yes you did and it s mock,0,1
there s way too much going on in this world the end is really near,0,1
who is looking forward to wwdc 2016 this year we are apple tech,0,1
5 years is not enough hanning is accused of bein an accessory ta the murder of 170 000 people in auschwitz an ss guard from 1942 44,0,1
let me tell you a story about and videogames specifically marvel super heroes vs streetfighter,1,0
punjab govt bjp have nothing to do with udtapunjab row vineet joshi,0,1
i m literally right next to you dramatic cprceified,0,1
you know you re getting old when you sta to get turned on looking at poweools in b amp q,0,1
if you think about it you are the one we love,1,0
your future albea ndp bankruptcy ableg,0,1
terrifying warning about ice cream trucks and chloroform blog silver gold forex,0,1
so many people down there complaining about the way things are run so few willing to step up and do something about it,0,1
bless these oppounities seriously thank you lord,0,1
it s true it was aired on libey tv they gave justification for it,0,1
just saw tv commercial for milk there s nothing fair about the lives of dairy cows amp their calves veganfoodchat,0,1
how did my 2 polite tweets disagreeing w thesis in f o toole s aicle merit being blocked by liam stack nyt,0,1
aldubnation 11th monthsary 48th weeksary,0,1
very what happened in tel aviv israel will be strong tired of terrorism,0,1
says mike is jessica s bitch lmfao shahs,0,1
only 1 in 4 yes only 25 of republican voters polled believe what trump said about judge curiel was racist morningjoe msnbc,0,1
ooh not long now till famouslysingle stas 19th in uk whoop,0,1
it s already half way to 2017 and i still don t really like twitter wheresmyspace,0,1
would turn keys of country over to racist really vs clinton fool hack,0,1
oilintermarket bearishdxy before the fed and the case for a crude awakening blog silver gold fo,0,1
wow if your pa of the 94 i know too much i come across as a bit of a dick sometimes stupid questions,0,1
there is a big list of perveeds like you the whole world is hating but i just sympathise,0,1
11inchlatcock giving or receiving oral sex while im driving th young nude slut hot naugh,0,1
things making me blacksabbath berlin theend metal ilike brandenburg gate,0,1
this is so triggering,0,1
hadn t realized extent to which was complicit in jimmy savile s pedophilia amp rape paedobritain,0,1
should have recorded when bitches was running from me but now you all tough onna gram,0,1
not acquainted with punjabi culture kejriwal trying to lure punjabis,0,1
truth is it s doubtful that we re even scratching the surface of their depravity guns give them the manhood they lack,0,1
scary that it s not that long ago,1,0
u should b ashamed of urself ppl looked up 2 u at 1 time now they feel u r the lowest of the low corruption,0,1
